Gene.id	genename	Control_rep1	Control_rep2	si88_si91_rep1	si88_si91_rep2	Control_rep1.1	Control_rep2.1	si88_si91_rep1.1	si88_si91_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000183010	PYCR1	2779.15666974301	3035.20576226265	747.920552098538	783.753493640644	11.9538111292758	12.0462826591055	10.8218780063176	10.8541451601093	1836.50911943621	-1.92506332317992	0.108555712141391	-17.7334134262099	2.31540273154574e-70	4.73740541842143e-68	chr17	-	81932383	81937328	4945	protein_coding
ENSG00000184661	CDCA2	1114.30006449957	1617.59997019812	80.4608906903072	117.812627069549	11.1157415900905	11.4300639126168	9.84302259273168	9.94794297956299	732.543388114386	-3.78938540086939	0.213688110185204	-17.7332533737377	2.32200461637038e-70	4.73740541842143e-68	chr8	+	25459232	25507911	48679	protein_coding
ENSG00000214548	MEG3	18220.0148613441	15400.5320799044	45461.3175683269	47829.9297660493	14.2505752477666	14.0248474188489	15.512541340428	15.5838640728071	31727.9485689062	1.47251528548182	0.0834873830807227	17.6375786513523	1.26778187098842e-69	2.55813304561421e-67	chr14	+	100779409	100829185	49776	lncRNA
ENSG00000138449	SLC40A1	347.257219311504	251.953449903585	1846.94317266387	1970.86547318042	10.3716379661877	10.2232624634062	11.5511293702137	11.6121727603528	1104.25482876485	2.67512535370442	0.151903559622566	17.6106824642641	2.03970901168462e-69	4.07099313832097e-67	chr2	-	189560589	189580786	20197	protein_coding
ENSG00000135451	TROAP	956.056268357621	1419.56651930113	82.2895472969051	89.8570884428764	10.9977225173015	11.3155493712692	9.84868495004267	9.87145426596988	636.942355849634	-3.78854402913123	0.215393170369584	-17.5889700802984	2.99267361274217e-69	5.90876052442707e-67	chr12	+	49323254	49331731	8477	protein_coding
ENSG00000160752	FDPS	7841.85923103446	7634.0914957168	2924.93624225333	2650.78410906485	13.1499114585981	13.1163741384787	12.007220222105	11.9049885250873	5262.91776951736	-1.47244574809308	0.0838849540302971	-17.5531567623112	5.6264036759902e-69	1.09906408828226e-66	chr1	+	155308747	155320666	11919	protein_coding
ENSG00000136235	GPNMB	9199.01956600189	8078.19621480756	22311.4392571009	22505.2070065653	13.3515182652062	13.1871268104649	14.5256974722781	14.5375096530022	15523.4655111189	1.37537462918959	0.0784041724471059	17.5421101487611	6.83418950071223e-69	1.3209409222324e-66	chr7	+	23246696	23275107	28411	protein_coding
ENSG00000122952	ZWINT	1185.72955581365	1860.73014753698	132.577603978347	122.804687538598	11.1654630616574	11.558062165717	9.98451935229712	9.96056455314547	825.460498716894	-3.5763757812219	0.203963397613981	-17.5343999122358	7.82715257264579e-69	1.4971059951971e-66	chr10	-	56357226	56361259	4033	protein_coding
ENSG00000117650	NEK2	700.009014877936	946.050891661322	36.5731321319578	37.93965956477	10.7772207107	10.9898526896726	9.67901379354303	9.68531990699616	430.143174558997	-4.46688889517862	0.254837740828027	-17.5283648358546	8.70366376248887e-69	1.6475945773899e-66	chr1	-	211658656	211675630	16974	protein_coding
ENSG00000080986	NDC80	804.405963721584	1128.39852466547	61.2599963210294	58.9063135347745	10.8723312702482	11.1257169008331	9.77903390338016	9.7705178768799	513.242699560715	-4.00782003850322	0.228750846687999	-17.5204599088091	1.00013636670866e-68	1.87392897607188e-66	chr18	+	2571556	2616635	45079	protein_coding
ENSG00000112139	MDGA1	2419.81138267067	2548.94540758491	6874.83451250477	6636.44518755332	11.8124774887559	11.8649737950518	12.9866418532837	12.9433463941555	4620.00912257842	1.44299506562057	0.0823647874936152	17.5195627832152	1.01603204135635e-68	1.8844828629682e-66	chr6	-	37630678	37697883	67205	protein_coding
ENSG00000146918	NCAPG2	2316.513349078	3239.12139486944	470.879076198957	422.328315681519	11.7689663485123	12.1157244269433	10.5332710661754	10.4730627452504	1612.21053395698	-2.63676856702326	0.150789470315203	-17.4864236973011	1.8181495580089e-68	3.33848621841593e-66	chr7	-	158631168	158704804	73636	protein_coding
ENSG00000165304	MELK	1175.83931855477	1620.54106105302	141.720887011337	156.750698728129	11.1586976882891	11.4316900063515	10.0061056958817	10.0400533538256	773.712991336815	-3.2296765928243	0.184740283125777	-17.4822542121224	1.9561081942472e-68	3.55624343195713e-66	chr9	+	36572861	36677683	104822	protein_coding
ENSG00000276903	H2AC16	908.802912565232	1539.17088073396	69.4889510507199	55.9110772533453	10.9600827642934	11.3859273606571	9.80756182550827	9.75942501528873	643.343455400816	-4.28491404514882	0.245426115169533	-17.4590794552932	2.93630879955152e-68	5.28593158601617e-66	chr6	+	27865316	27865798	482	protein_coding
ENSG00000182985	CADM1	7104.48709762301	7041.95187026246	17083.3100188375	16205.2266946258	13.0271418659658	13.0162271101609	14.1637837039279	14.0929615380216	11858.7439203372	1.23464894984007	0.07082877606738	17.4314596184118	4.76149536780067e-68	8.48840562558796e-66	chr11	-	115169235	115504415	335180	protein_coding
ENSG00000139211	AMIGO2	7419.87577465592	8077.21585118926	2786.87266845519	2892.39983576681	13.0809506916524	13.1869744204381	11.956690832667	11.9954789444956	5294.09103251679	-1.44848004982848	0.0832506260327705	-17.3990289185129	8.39134193592952e-68	1.48155596757248e-65	chr12	-	47075706	47079865	4159	protein_coding
ENSG00000099194	SCD	127717.029384817	105466.537693299	40826.5873989045	42315.6997719381	16.9770894033546	16.7039548633173	15.3618695316319	15.4120168384567	79081.4635622397	-1.48779921727968	0.0856704457747581	-17.3665399289663	1.47878576594214e-67	2.58604421278377e-65	chr10	+	100347232	100364826	17594	protein_coding
ENSG00000116133	DHCR24	27790.4677821792	28928.5696488521	12853.6272877766	12431.228980025	14.8272067009266	14.882638439641	13.7851649674997	13.7412428825384	20500.9734247082	-1.1655510148913	0.0674215492313106	-17.2875145733082	5.84172860477724e-67	1.01194170415962e-64	chr1	-	54849626	54887195	37569	protein_coding
ENSG00000128342	LIF	11015.5264758814	11196.7328846259	4675.87494307081	4671.57018693576	13.5833931141167	13.6045930063558	12.5260508472108	12.5249846900107	7889.92612262845	-1.24873532090533	0.0723457867208903	-17.2606502397015	9.3057118414193e-67	1.59692972740319e-64	chr22	-	30240452	30246759	6307	protein_coding
ENSG00000138182	KIF20B	2029.69646857072	2848.93667478529	361.159679803084	400.363249617705	11.6401951934469	11.9796361494336	10.3912916932809	10.4445228148149	1410.0390181942	-2.68071650827644	0.155851907232672	-17.2004087461977	2.63664999682276e-66	4.48279326311663e-64	chr10	+	89701589	89774934	73345	protein_coding
ENSG00000161800	RACGAP1	2660.47382263655	3687.1475684334	581.51280089813	596.052020004413	11.9087352735316	12.2570669910569	10.6581870583233	10.6735285307142	1881.29655299312	-2.43101575496849	0.141845004758866	-17.1385362431421	7.65536725831745e-66	1.28961333575436e-63	chr12	-	49989161	50025494	36333	protein_coding
ENSG00000131236	CAP1	18693.6473345189	19593.5472753815	8521.53978674617	8347.72351634321	14.2852491571823	14.3489138386451	13.2544278596287	13.228418246308	13789.1144782475	-1.18247924273659	0.0694991713906805	-17.0142926753678	6.43455878160539e-65	1.07410334861671e-62	chr1	+	40040232	40072649	32417	protein_coding
ENSG00000167325	RRM1	3237.40432940408	4244.97446724718	829.295771092144	859.632812770184	12.1151540369328	12.4151079953961	10.893868825311	10.9195834464235	2292.8268451284	-2.14796797339565	0.126849679472583	-16.9331761997862	2.56175874353247e-64	4.23774901340029e-62	chr11	+	4094798	4138932	44134	protein_coding
ENSG00000143228	NUF2	713.195997889765	968.599254882266	40.2304453451536	54.9126651595355	10.7896929792321	11.0075147956835	9.69563802157992	9.75566022484589	444.23459081918	-4.14966684539068	0.246217772515045	-16.8536446536861	9.86436240599033e-64	1.61722698659638e-61	chr1	+	163321934	163355764	33830	protein_coding
ENSG00000102384	CENPI	787.922234956798	988.206527248303	79.5465623870083	71.8856707543011	10.8578396778319	11.0226617443809	9.84016654982382	9.81554063924202	481.890248836603	-3.55119383066075	0.211828777752837	-16.7644541423182	4.44073687293822e-63	7.21600092574261e-61	chrX	+	101100436	101163681	63245	protein_coding
ENSG00000149925	ALDOA	49157.7759223465	52490.6288511197	23572.2979873501	22916.5527892149	15.6223567792461	15.7146755844304	14.6008796723852	14.5622689808939	37034.3138875078	-1.12863946270912	0.0674632757128709	-16.7296866448155	7.96562605770966e-63	1.28302478659355e-60	chr16	+	30064273	30070414	6141	protein_coding
ENSG00000164050	PLXNB1	2215.41314598731	1990.13814515283	5987.0217300015	5823.7377431922	11.7249750115993	11.6214180901057	12.8182444132698	12.7849772010697	4004.07769108346	1.49032116537935	0.0891209103963253	16.722463434808	8.99240483402271e-63	1.43581337010717e-60	chr3	-	48403853	48430086	26233	protein_coding
ENSG00000099290	WASHC2A	3828.62073443443	3879.29883762057	9675.42210550944	9112.50718020147	12.2988712939878	12.3135467677593	13.4160515641546	13.3394808001804	6623.96221444148	1.28541279579818	0.0771643570845606	16.6581157980693	2.64217942410248e-62	4.1823878090836e-60	chr10	+	50067906	50133506	65600	protein_coding
ENSG00000067064	IDI1	3231.90975314915	3025.40212607963	914.328303298946	974.450203558304	12.1133272170859	12.0428543487684	10.9645469235606	11.0120550412602	2036.52259652151	-1.72827366293153	0.103759643675886	-16.6565111608337	2.7140139776096e-62	4.25937817580064e-60	chr10	-	1039418	1049119	9701	protein_coding
ENSG00000198668	CALM1	8586.92377120281	9796.77363769077	3393.98666184569	3430.54395433026	13.2640906641739	13.4320354887668	12.1662256950983	12.1778831677491	6302.05700626738	-1.42982656829205	0.0862525733680246	-16.5772047425326	1.01857623432758e-61	1.58500820463755e-59	chr14	+	90397028	90408268	11240	protein_coding
ENSG00000170312	CDK1	916.495319322133	1413.68433759132	85.032532206802	99.8412093809737	10.9662930888688	11.3119857261232	9.85705821656739	9.90002738125888	628.763349625308	-3.65853621538829	0.220777564753707	-16.571141272754	1.12666959820896e-61	1.73847959347168e-59	chr10	+	60778453	60794843	16390	protein_coding
ENSG00000166340	TPP1	5179.18757789594	4391.04864637416	12840.8266915304	13371.7331723938	12.6454579652114	12.4537066790884	13.7838534719868	13.8372674870993	8945.69902204857	1.45399539595457	0.0878707186826091	16.5469842258425	1.68326013324283e-61	2.57566854721706e-59	chr11	-	6612767	6619422	6655	protein_coding
ENSG00000171208	NETO2	2956.08202515172	3659.69738712095	784.493684230495	853.642340207325	12.0183663987045	12.2488083907967	10.8548020318102	10.91455110257	2063.47885917762	-2.0146799882314	0.121796367890273	-16.5413798714132	1.84741663183584e-61	2.80349290857601e-59	chr16	-	47077702	47143945	66243	protein_coding
ENSG00000111186	WNT5B	4349.50656340168	5150.83045055812	1408.97991538368	1485.63719558889	12.4428371377089	12.6389923009797	11.3091283827765	11.3549056691466	3098.73853123309	-1.71511605655345	0.104001024776974	-16.4913380443265	4.23466848890176e-61	6.37352317977165e-59	chr12	+	1574656	1646367	71711	protein_coding
ENSG00000125730	C3	107.693694596606	76.4683622275473	1000.27516380905	888.586763490666	9.9214733440622	9.83042498226067	11.0318898440444	10.9436022285892	518.255996030966	3.36498560354403	0.204719518351076	16.4370531478751	1.03847196413475e-60	1.55027822808474e-58	chr19	-	6677703	6720650	42947	protein_coding
ENSG00000112742	TTK	663.744811595406	972.520709355473	47.5450717715452	40.9348958461992	10.7421706187977	11.0105597061105	9.72672510487264	9.6987507023328	431.186372142156	-4.20738259898637	0.25607429733014	-16.4303198050449	1.16045336536605e-60	1.71840683022995e-58	chr6	+	80003886	80042527	38641	protein_coding
ENSG00000138650	PCDH10	7113.27841963089	7340.96277384454	16623.4028822781	15835.8142199162	13.0286696044873	13.0676764841779	14.1271247382634	14.0620921616028	11728.3645739175	1.16709805314358	0.071216143304816	16.3881108830652	2.32560346739096e-60	3.41621846945863e-58	chr4	+	133154892	133208606	53714	protein_coding
ENSG00000102317	RBM3	7424.27143565987	7765.46022056926	3128.83145388899	3070.11718846494	13.0816864807149	13.1376707129939	12.0786006067162	12.0584222583777	5347.17007464576	-1.29302767322784	0.0789245321527337	-16.3830894901675	2.52581127407341e-60	3.68086877893143e-58	chrX	+	48574483	48581162	6679	protein_coding
ENSG00000121152	NCAPH	821.988607737357	1351.9214296383	76.8035774771114	62.8999619100135	10.8875878821953	11.2739483968177	9.83149551020643	9.78486901378537	578.403394190696	-3.95823194085717	0.241946265729011	-16.3599629402445	3.69352573276308e-60	5.34019838622014e-58	chr2	+	96335765	96377091	41326	protein_coding
ENSG00000136999	CCN3	647.261082830619	749.978168000944	2535.43238504798	2622.82857043818	10.725856775799	10.8237562221493	11.8595746248808	11.8941207834252	1638.87505157943	1.88295598773506	0.115872004394991	16.2503099654367	2.22237962417709e-59	3.1880730202453e-57	chr8	+	119416445	119424434	7989	protein_coding
ENSG00000166106	ADAMTS15	3108.83124503875	3520.48575332208	9581.24629026965	8671.20903473757	12.0717602394232	12.2061540298224	13.4035230358021	13.2764512585698	6220.44308084201	1.46084461567956	0.0899144061411813	16.2470584901131	2.34341516939057e-59	3.33564258452323e-57	chr11	+	130448973	130476641	27668	protein_coding
ENSG00000130702	LAMA5	4552.80588483405	3953.80647261151	11057.8865000975	11012.4853947214	12.495247397847	12.3348467114824	13.5883770700393	13.5830346424774	7644.2460630661	1.37585948752405	0.0846942057786657	16.2450249680554	2.42242780618711e-59	3.42158610593906e-57	chr20	-	62309064	62367312	58248	protein_coding
ENSG00000168874	ATOH8	3934.11659852906	3773.41956684397	9479.75584860347	8995.69296522573	12.3292493304203	12.2827084875423	13.3898976040494	13.3230647924943	6545.74624480056	1.26148402644596	0.0776796271303891	16.2395736571765	2.64757787538855e-59	3.71105533953317e-57	chr2	+	85753990	85791383	37393	protein_coding
ENSG00000225138	SLC9A3-AS1	670.33830310132	609.786170583774	2329.70851680571	2332.29065113955	10.7486278614694	10.6878177860218	11.7746032229523	11.775703537534	1485.53091040759	1.86557209168111	0.114909401773144	16.2351562439091	2.84522568355481e-59	3.95788136374496e-57	chr5	+	473235	480467	7232	lncRNA
ENSG00000129195	PIMREG	656.052404838505	1043.10688987321	45.7164151649473	40.9348958461992	10.7345881675879	11.0640764376125	9.71919557218938	9.6987507023328	446.452651430715	-4.29269043941185	0.265239985497422	-16.1841753661744	6.52177761236813e-59	9.00397597881983e-57	chr17	+	6444454	6451469	7015	protein_coding
ENSG00000167552	TUBA1A	17220.001982947	19638.6440018234	7426.17447939404	7576.9493799221	14.1745017321355	14.3520313859962	13.0820049132665	13.1070105769719	12965.4424610216	-1.29686572824922	0.080210708284821	-16.1682368349643	8.44817009205575e-59	1.15765148679349e-56	chr12	-	49184770	49189078	4308	protein_coding
ENSG00000072571	HMMR	740.66887916441	982.324345538492	76.8035774771114	62.8999619100135	10.8152332687316	11.0181379300831	9.83149551020643	9.78486901378537	465.674191022507	-3.62241602547304	0.224153922550178	-16.1603954294494	9.59442576398242e-59	1.30498404354256e-56	chr5	+	163460631	163491941	31310	protein_coding
ENSG00000168393	DTYMK	1709.91213053386	2310.71704833755	337.387143917311	371.409298897222	11.480153560305	11.7664827371932	10.3574161647297	10.4055110520674	1182.35640542149	-2.50522947305958	0.155416131399149	-16.1194944855853	1.86125542965206e-58	2.51296854406405e-56	chr2	-	241675746	241686944	11198	protein_coding
ENSG00000124762	CDKN1A	10461.6731893845	10722.2368933678	23452.520979618	22258.5992193943	13.5165830849938	13.5484022352976	14.5939039310548	14.5224594375013	16723.7575704411	1.10956407965165	0.0689645466591868	16.0889055812251	3.05184437361177e-58	4.09036251009192e-56	chr6	+	36676459	36687337	10878	protein_coding
ENSG00000187244	BCAM	962.649759863535	832.328711938303	3073.97175569106	2980.26010002207	11.0028801516303	10.8964657216693	12.0597560559914	12.0269571285508	1962.30258187874	1.75515174144426	0.109696985946398	15.9999996928074	1.27775718471782e-57	1.70015778447743e-55	chr19	+	44809070	44821416	12346	protein_coding
ENSG00000146670	CDCA5	970.342166620436	1501.91706323849	125.262977551956	112.8205666005	11.0088690894174	11.364419337641	9.96668140387697	9.93503913858303	677.585693502846	-3.37606015368776	0.211243862595847	-15.9818141564039	1.71093170406229e-57	2.26015308992747e-55	chr11	-	65079140	65084164	5024	protein_coding
ENSG00000162849	KIF26B	220.88196544814	169.602905966227	1216.9709716909	1249.01352935598	10.1683578655173	10.0677407516324	11.1865928335475	11.2078957708568	714.117343115311	2.66244960689754	0.166989966615358	15.9437699214001	3.14777309354094e-57	4.12852925311419e-55	chr1	+	245154984	245709432	554448	protein_coding
ENSG00000124207	CSE1L	4118.73436069467	5075.34245194888	1252.62977551956	1382.80074992649	12.3808727874815	12.6216348056685	11.2102771552823	11.2931089340282	2957.3768345224	-1.8033492855081	0.113136602356043	-15.9395743548398	3.36638930015894e-57	4.38394612266089e-55	chr20	+	49046245	49096960	50715	protein_coding
ENSG00000144554	FANCD2	904.407251561289	1185.25961452698	120.691336035461	127.796748007646	10.9565191252483	11.1651424409216	9.95525463812385	9.97292070337475	584.538737532845	-3.07343415507265	0.19318724181535	-15.9090948563273	5.48000324410973e-57	7.08618447664386e-55	chr3	+	10026436	10101932	75496	protein_coding
